"gene_name"	"module"	"color"	"kME_grey"	"kME_allcells_allgenes_ND_25neighbors-M1"	"kME_allcells_allgenes_ND_25neighbors-M2"	"kME_allcells_allgenes_ND_25neighbors-M3"	"kME_allcells_allgenes_ND_25neighbors-M4"	"kME_allcells_allgenes_ND_25neighbors-M5"	"kME_allcells_allgenes_ND_25neighbors-M6"	"kME_allcells_allgenes_ND_25neighbors-M7"	"kME_allcells_allgenes_ND_25neighbors-M8"	"kME_allcells_allgenes_ND_25neighbors-M9"	"kME_allcells_allgenes_ND_25neighbors-M10"	"kME_allcells_allgenes_ND_25neighbors-M11"
"LAMC1"	"LAMC1"	"grey"	"grey"	0.047054390305165	0.147509224118567	0.133829399576186	0.0850307246499179	0.0342926923459081	0.112679716000544	-0.103509148550598	-0.0161004028932926	0.0763873061810636	-0.0127682788883602	0.0484394749237469	0.0227758112788073
"NMNAT2"	"NMNAT2"	"allcells_allgenes_ND_25neighbors-M5"	"red"	-0.205703289675737	0.118198830036762	0.0465162185412676	0.304472365175985	0.0678236703676786	0.0411459561554733	0.00111000256906687	-0.0675168168803208	-0.0164449059165042	0.330044935155111	0.259250137646685	0.129265607877303
"SMG7"	"SMG7"	"grey"	"grey"	0.0464140883394462	0.262084790802721	0.245350582962185	0.129236461300388	0.00954117676536869	0.143979060635631	-0.182808243019585	-0.0228740495697027	0.132590952808609	0.0177384224097978	0.0997429930943666	0.0837650255767649
"ARPC5"	"ARPC5"	"grey"	"grey"	0.0172753959574296	0.0800800652296846	0.0794735809340214	0.0711635637245642	0.052905715628801	0.0865077004142767	-0.058831496537794	-0.0288033306423534	0.00961367812081008	0.0315888595306284	0.0263399540993358	-0.00919005903210267
"RGL1"	"RGL1"	"allcells_allgenes_ND_25neighbors-M3"	"brown"	-0.056388928861533	0.117263071328013	0.0873612368381163	0.369863280328482	0.385805033927705	0.292262274518769	-0.0538511636561475	-0.25066340723185	-0.225436320642314	0.200958089400703	0.0136569049504653	-0.16098395933743
"TSEN15"	"TSEN15"	"grey"	"grey"	0.0247620488695927	0.146871071016195	0.15250599057065	0.057113492301222	-0.0158203148875007	0.0776318503756232	-0.128367114467109	-0.0188794552126863	0.0975675467383674	-0.0158631505899717	0.0660667326602649	0.0549935679463015
"C1orf21"	"C1orf21"	"grey"	"grey"	0.269433476926739	0.157036890591719	0.203710021717509	0.0760553826012445	0.251451233826321	0.353315144726755	-0.190559428488049	-0.110725977993025	0.0244353024940637	-0.249382304544665	-0.226263215822571	-0.228072215455799
"EDEM3"	"EDEM3"	"grey"	"grey"	0.0840977436825655	0.254866949835953	0.21308588683357	0.102073402389449	-0.00966418070568657	0.13257353920311	-0.153505049471295	0.0382200991998741	0.197827443093465	0.0258101750625439	0.149992765761008	0.113454110449154
"RNF2"	"RNF2"	"grey"	"grey"	0.0604945433985356	0.176165490404689	0.166333614562392	0.0593472703891515	-0.0131615636407794	0.0964485570977408	-0.130514150271762	0.00285337764268598	0.120611231815306	-0.0220953658213803	0.0612656924236574	0.0608743918064224
"TRMT1L"	"TRMT1L"	"grey"	"grey"	0.0219143015029837	0.113557534685941	0.0781055905291345	0.0318932028136045	-0.0228833219667228	0.0314218016017664	-0.045394531994018	0.0325004202754683	0.0819590957996592	0.0111700054905722	0.0612674281092762	0.0651851014802556
"SWT1"	"SWT1"	"grey"	"grey"	0.031127782517527	0.0905960877352422	0.0633532398112931	0.0296893069968869	-0.00332936564224734	0.0362117820557012	-0.016240669572818	0.0157555169028937	0.0428882645328887	0.0134936576392268	0.0422402087200408	0.0343650757273691
"IVNS1ABP"	"IVNS1ABP"	"grey"	"grey"	-0.00917137713205865	0.0923231141222179	0.039808721903456	0.0597003511810663	0.00226231012640091	0.019343527255557	-0.000379293531918978	0.0352314231319729	0.0487688893863139	0.0736111971021026	0.080312658854275	0.0735631392761981
"TPR"	"TPR"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00812208532048886	0.00394729698383835	-0.0855809241759072	-0.0635094031083784	-0.0527009378581274	-0.0954763283483508	0.153515506085587	0.120980474653967	0.0410199275317128	0.0555783282758683	0.0472134662319306	0.0793403355401687
"ODR4"	"ODR4"	"grey"	"grey"	0.00466098125006681	0.106525974666772	0.0647510806260195	0.0448966017827119	-0.00610451233130883	0.0293592226923652	-0.0260130828879038	0.0235715535688863	0.0657138320100872	0.0360833730699393	0.0682654350440162	0.0658031835079191
"AL096803.2"	"AL096803.2"	"grey"	"grey"	-0.00419027063780335	0.101514537329628	0.0896327069108952	0.0690636129824326	-0.000748994331919204	0.0492237358326009	-0.0657999005901935	-0.0182618942448451	0.0517996993943549	0.0133924270202953	0.0570304845448566	0.0371893167999254
"BRINP3"	"BRINP3"	"allcells_allgenes_ND_25neighbors-M3"	"brown"	0.211102934532196	-0.0250274822315425	0.0368688596259978	0.225448056484719	0.655020219087254	0.496949269566257	-0.0799804801036251	-0.360028225381278	-0.343550793125178	-0.229508581576221	-0.410767258039095	-0.522360407929389
"AL354771.1"	"AL354771.1"	"allcells_allgenes_ND_25neighbors-M3"	"brown"	0.0958669900433826	0.0620252249048726	0.15677983516163	0.223169451487294	0.365721864546931	0.375824128673155	-0.198238250258913	-0.249620070834886	-0.143737581331125	-0.121885413944232	-0.184932211041507	-0.263763710494384
"RGS2"	"RGS2"	"allcells_allgenes_ND_25neighbors-M3"	"brown"	0.0955235843748688	-0.0358810013438484	-0.0443017531685461	-0.0112434029344578	0.163492130329175	0.0923769636710999	0.0587333012628953	-0.0420701385896896	-0.0976142527836482	-0.052749980135712	-0.118159458894307	-0.136655413234158
"UCHL5"	"UCHL5"	"grey"	"grey"	0.00503449427050204	0.209862706358253	0.197743842254948	0.143425305882837	0.0104316534966334	0.123123399128455	-0.173133862650965	-0.0603264218168524	0.0921577438339019	0.0611559786688461	0.128842190253186	0.0734963628220134
"RO60"	"RO60"	"grey"	"grey"	0.025395436807885	0.1690062842851	0.150106203206453	0.103490869005555	0.0172645278763004	0.101525906793614	-0.117996901615534	-0.0288320024332427	0.0758768633991597	0.0357959677755431	0.0927865315214789	0.0531001542851428
"CDC73"	"CDC73"	"allcells_allgenes_ND_25neighbors-M6"	"yellow"	0.0360326764473828	0.322792093484585	0.345080233122163	0.195532683218355	0.0269938082844339	0.212186794299046	-0.271425257575642	-0.069743956453102	0.164880812179124	0.0262640415023131	0.133590510928171	0.0997390753626739
"KCNT2"	"KCNT2"	"grey"	"grey"	-0.066495088476271	0.335865521087492	0.388366546717663	0.35396792429433	0.147094414594159	0.311259615602443	-0.337935494217662	-0.130414164173937	0.1365540847353	0.0612469119950284	0.0764113436925617	0.0585944561553244
"ZBTB41"	"ZBTB41"	"grey"	"grey"	0.0248687700959644	0.104819612947807	0.100953046493131	0.0707644417654515	0.0326029901863391	0.0885056835736488	-0.0748165868055195	-0.0184968597061533	0.0480605851137101	-0.00241732759305806	0.0225718407769405	0.0105251567617655
"DENND1B"	"DENND1B"	"allcells_allgenes_ND_25neighbors-M6"	"yellow"	0.0192346032451613	0.313730761042249	0.362768933440784	0.23729443219695	0.0693221689504368	0.250624122639232	-0.302218386108381	-0.0587955727088623	0.186437456954396	0.0492333073869591	0.13026799855861	0.0966050724744406
"NEK7"	"NEK7"	"allcells_allgenes_ND_25neighbors-M4"	"blue"	0.108504375875304	0.217407777136881	0.228395092098416	0.00795070584186467	-0.0206470887580028	0.128250665942055	-0.168999280806744	0.0658412966977745	0.216663965654427	-0.0668774572860673	0.0430969329955668	0.0822231189861913
"LINC00862"	"LINC00862"	"grey"	"grey"	0.0172478296400462	0.0572966106463893	0.0642144816332708	0.00332210146113331	-0.00663326747983645	0.0305762214308831	-0.0450693501754144	0.0105692568260455	0.0516385528695511	-0.0287745643323221	0.00616880758913528	0.021495707756429
"ZNF281"	"ZNF281"	"grey"	"grey"	0.018164003320439	0.0154665930000759	0.018051091371221	0.00021104740609731	0.00162465286794713	0.0122806798010846	-0.0102703843155493	0.00546887043890069	0.0218300749513203	-0.0198076311628245	-0.00395133179769873	0.00205167645827079
"DDX59"	"DDX59"	"grey"	"grey"	-0.0309654190982173	0.00503024654431519	-0.0131059639675615	0.00301738671691983	-0.013595274272587	-0.021751251807523	0.0295056217525472	0.021016178689861	0.0036908006199312	0.0407960787726632	0.0324105000564407	0.0233702187327999
"CAMSAP2"	"CAMSAP2"	"grey"	"grey"	-0.000318541994745225	0.15347717651981	0.128167394469636	0.108686285761812	0.0369064691836043	0.0935000699296484	-0.0840987046857365	-0.00930135694959228	0.0754405868735703	0.0409032716222738	0.078486895980169	0.0521401161495728
"TMEM9"	"TMEM9"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00510447213509383	-0.0234673238687635	-0.0444615903791546	-0.00540410841808444	0.00113020498364387	-0.0287869612781645	0.0624634229036531	0.0110909500056719	-0.0248887602374667	0.0206153009998522	0.00232011597967148	-0.00310509740884914
"AC096677.1"	"AC096677.1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0101373895239256	-0.045534375168765	-0.0683044598051879	-0.0232761261734976	-0.0149527469567321	-0.0515772216360673	0.091746341099082	0.0353024119035938	-0.0231564107140078	0.0334761412452833	0.00514147561967558	0.00854949357771933
"NAV1"	"NAV1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0894113522201806	-0.0828389194194865	-0.157971324367196	-0.0791413873714441	-0.00780322164426534	-0.141751201919908	0.258082386097366	0.152143576842339	-0.0365001992746706	0.0386719000660367	-0.0583951411684981	0.0439664581947126
"IPO9-AS1"	"IPO9-AS1"	"grey"	"grey"	-0.0227317973355007	0.158564647473239	0.221715333875962	0.160145221749947	0.0435862860516756	0.151208734077705	-0.219283210441536	-0.0883811830931329	0.0828512396007913	0.00675117680240099	0.0741639608676209	0.0360641864733536
"IPO9"	"IPO9"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00366956419633348	0.0240766690567034	-0.0656609519939361	-0.00918104704417034	-0.00694315735358832	-0.0466070427255014	0.141127089913915	0.0882550706579141	0.0102202575836482	0.0606032138062713	0.031557656313383	0.0465021169444669
"TIMM17A"	"TIMM17A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0104807791818623	-0.00103645017489955	-0.0273298421798021	-0.000984930984904713	-0.0115366715764435	-0.0272067495114164	0.0417918352070648	0.0274762364385567	0.00310158387200375	0.0294086058963567	0.0234002419923881	0.0209810681421905
"RNPEP"	"RNPEP"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00996527486858921	-0.013054241744572	-0.0485695723549611	-0.0109508071767749	0.0250632944911151	-0.017800112704105	0.0750612430402432	0.0301147223765616	-0.0231134459391722	0.0153418299159688	-0.0107363086709882	-0.00914142134581541
"ELF3"	"ELF3"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00648323164325204	-0.0200935317166405	-0.0212425506466725	0.00514574897071242	0.0474729396188824	0.0156380223058024	0.035713343018168	0.00588825386770439	-0.0263079262085568	0.00226138751459823	-0.0281548423798911	-0.0253687185634018
"ARL8A"	"ARL8A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0124229057037796	-0.0935476982347937	-0.106404753652725	-0.0535980804473093	-0.012391693970627	-0.0719683825727238	0.114165257472869	0.0356220432593426	-0.0457657059600653	0.00980092996162449	-0.0295351878876981	-0.0146846640727572
"PPP1R12B"	"PPP1R12B"	"grey"	"grey"	0.0765197364088707	0.306868317912309	0.294871072851158	0.209636730828435	0.0982010323582904	0.24630959234186	-0.229249513358587	-0.107865222594939	0.0824988268321221	-0.00621041629214464	0.0521060262994417	0.0167361151919478
"SYT2"	"SYT2"	"allcells_allgenes_ND_25neighbors-M5"	"red"	-0.223101613639459	-0.0341525451786482	-0.0934093961905947	0.156234587160221	-0.0207440646248776	-0.102763503172158	0.139385633355189	0.0687938266844071	-0.0387828363722112	0.389189107680465	0.210036582121632	0.153810027391448
"KDM5B"	"KDM5B"	"grey"	"grey"	0.022177943470253	0.130190101985884	0.0559441548692556	0.0828062355199188	0.0358124002648354	0.0521371554801424	0.0195518873023248	0.00266115390370288	0.012425948814295	0.0634264747219515	0.0487101025974859	0.0425772842617262
"RABIF"	"RABIF"	"grey"	"grey"	0.0286819463968992	0.0568603083511481	0.053346562834675	0.0380186115574033	0.04684366098423	0.0618691954954889	-0.032655139900595	-0.0179110604382387	0.00644852945001002	-0.00139318520928942	0.00224555710448008	-0.0133135710079962
"KLHL12"	"KLHL12"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0114845256996534	0.0433347705881062	0.00220675067403452	0.0281858629821666	0.0336869317173701	0.0239626736716801	0.0403089096130792	0.0268446615418354	0.00326214401863735	0.0343554668390516	0.0194872037968759	0.0134882737899116
"ADIPOR1"	"ADIPOR1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00178707856464317	-0.0166493959224657	-0.0398633698295628	-0.0117538686984307	0.0139465797431665	-0.0186808551116657	0.0590991795895822	0.0228971093477518	-0.0170724362774086	0.00405299500854781	-0.0104671467774576	-0.00617402746566651
"CYB5R1"	"CYB5R1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.01113281451181	-0.074091797375236	-0.101168611282432	-0.0268240693625292	0.0108746495843622	-0.0551940840314648	0.126780291244799	0.0355675691734128	-0.0480862307157392	0.0486160320741467	-0.00938527384387128	-0.00562004943759165
"TMEM183A"	"TMEM183A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00305305414905513	0.00801058410771618	-0.0124197575963967	-0.00389228171544966	-0.00259755731376363	-0.0117236764820268	0.0285565259983805	0.0116274763701898	0.00480770393542996	0.004754271090969	0.0036037559310508	0.00437972484114702
"BTG2"	"BTG2"	"grey"	"grey"	0.0717816400177207	0.00192671881462817	0.00677686607060663	-0.0622119159000839	0.0238617334181647	0.0171990334774286	0.0209046802376692	0.0387484689460306	0.0285564185983206	-0.0762128778768384	-0.0679017051613375	-0.0208236235908859
"ATP2B4"	"ATP2B4"	"allcells_allgenes_ND_25neighbors-M2"	"magenta"	-0.0400818808388312	0.00113031252587505	-0.0436654106755536	-0.10710868513114	-0.199345899180343	-0.163789896823405	0.100703960532827	0.280052583093155	0.174205667590537	0.0326060321069119	0.0902733998882096	0.181557728411813
"SNRPE"	"SNRPE"	"grey"	"grey"	-0.000286085403436558	0.0485187958546756	0.0358333961285874	0.0262098966038966	-0.0192571796816051	0.0035049788195365	-0.0244114424946496	0.00274944665745554	0.0293505171980151	0.0238228495328969	0.0480539151002058	0.0373197163456852
"SOX13"	"SOX13"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0435174931504593	-0.0986854664911343	-0.122200541233582	-0.0391273757501771	0.0541014304484618	-0.0263667189711502	0.127938859703677	-0.00428916963438834	-0.0869047136752528	-0.0252323888567021	-0.0916741356469642	-0.0914985929571846
"GOLT1A"	"GOLT1A"	"grey"	"grey"	-0.0275350883488998	0.00275606708037749	-0.0250377480226053	-0.00896721282993279	-0.0106938679675033	-0.0298640362245148	0.0582298641923939	0.0714309463968799	0.0221372523634809	0.0598170337801607	0.0284975468139485	0.0470701242643879
"PLEKHA6"	"PLEKHA6"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0113759723658857	-0.0713679589822221	-0.156932023457087	0.0414164954852763	0.151963145017216	-0.00709198715420376	0.258802645309272	0.0184578548074798	-0.182556905487006	0.120779757680109	-0.0782377368762661	-0.0843849112300891
"AL606489.1"	"AL606489.1"	"grey"	"grey"	0.00584603216477554	0.0436073200126175	0.0565775909424805	0.0514680911806396	0.0311105700004559	0.055428308599223	-0.0557484107133437	-0.0591996011354113	-0.0102054927717895	0.00804106241420999	0.0166388101522301	-0.0109732364575578
"PPP1R15B"	"PPP1R15B"	"grey"	"grey"	-0.00031987196567821	0.0214374781408035	0.0259096070589103	0.0143705856435299	0.0179149355250205	0.0257741876278401	-0.0134402083808873	-0.0145590474922899	0.00273562416678008	0.000987168533555736	0.0020582256175024	-0.00197198487208934
"PIK3C2B"	"PIK3C2B"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0172582616731196	-0.134191762276178	-0.209567356267375	-0.0979022301947679	0.00847298409389592	-0.115045564060888	0.25455291718493	0.0654760835436921	-0.113022455074908	0.0430610970954382	-0.0379132188541134	-0.0385792707202015
"MDM4"	"MDM4"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0172126308638535	0.00746506197077765	-0.0406232956744912	-0.00383366907618468	-0.00292032976892225	-0.0142274527627055	0.0731103358119961	0.100829774926638	0.0944150527625839	0.0868850839861999	0.124456269224032	0.0642319285570947
"LRRN2"	"LRRN2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0562571249371929	-0.0900311642035122	-0.172315020700013	0.0228111945834554	0.172624974212993	0.0163379775116445	0.23477481987883	-0.0272042225084142	-0.185008573282157	0.0676304945012415	-0.0747156278037419	-0.128880624940719
"NFASC"	"NFASC"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0824627571269423	-0.0724350380696392	-0.131294708991941	0.125356465262136	0.309696734805505	0.142565228206451	0.19509034191729	-0.110652517703441	-0.262085755140667	0.0560150624326302	-0.171507911707765	-0.231086542559986
"RBBP5"	"RBBP5"	"grey"	"grey"	0.0191232136508257	0.0465428612781594	0.0149071839777053	0.00918180077200349	0.00048420748909909	0.00583408610987279	0.0113929777951942	0.0192515255933622	0.023984462606074	0.0216147353710838	0.0292100624287959	0.0234569499867498
"DSTYK"	"DSTYK"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0390366935695399	0.00830368203514069	-0.0286835746273849	-0.0529843523996771	-0.0247791672729748	-0.0294648512797089	0.0743364602768947	0.0768875552649191	0.0387762756276521	-0.017409936363553	-0.00218310993794395	0.0268476820117349
"TMCC2"	"TMCC2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0284666562509301	-0.0239683576509141	-0.0636686450977743	-0.0254321659429734	0.00567869669626811	-0.0330263304809423	0.0895201408778413	0.0337809550374281	-0.0226146966481986	0.0180800977279702	0.00514358744177667	0.00347631243976967
"ELK4"	"ELK4"	"grey"	"grey"	0.0229071233080917	0.0653436570336779	0.0603800332667872	0.00904006813826533	-0.0195187856208865	0.0211456994451959	-0.0435843505266952	0.0214621502453888	0.0576431657146534	0.00417582167049205	0.0396699859303087	0.0433550863672891
"NUCKS1"	"NUCKS1"	"grey"	"grey"	-0.00379272715341625	0.103378228192964	0.0796521694220017	0.0100109652778141	-0.0729523859038367	-0.00616773779529297	-0.0431084671232095	0.0490438085678866	0.111964939383577	0.0331475916840487	0.105072676650801	0.119849282773213
"RAB29"	"RAB29"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0315720982336019	-0.0512557155639703	-0.0987074036096146	-0.0732086197878486	-0.0752996951332732	-0.115512951772985	0.148158444789212	0.108143348025245	0.0147824987419891	0.0741644793421713	0.0529894217699616	0.0887517691781095
"SRGAP2"	"SRGAP2"	"allcells_allgenes_ND_25neighbors-M4"	"blue"	0.0120354185919945	0.0457433201143526	0.0444716369648277	-0.0625080931072587	-0.0688472042938615	-0.018463232275428	-0.0122595117026575	0.116403964865559	0.136889004904821	-0.0542410801368019	-0.00164281841489245	0.0751477324851259
"IKBKE"	"IKBKE"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0545740036806217	-0.092325466800677	-0.11650545155603	-0.0186369975451253	0.0890876317416555	-0.0255503241197563	0.142427175262858	0.0483020040044337	-0.0841102678405	0.071728155542717	-0.0497041674362604	-0.0410316204429232
"RASSF5"	"RASSF5"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00481013213321373	-0.0147475215275659	-0.0230610511932612	0.022255834734779	0.0832435938787879	0.0376766236311631	0.037578710244468	0.000662789165502388	-0.0302024131536608	0.00491386477437106	-0.050720521153923	-0.0465070007884683
"EIF2D"	"EIF2D"	"grey"	"grey"	0.0190419485867633	0.0425770646456809	0.016936981588128	0.0139547934356866	0.00208626931840644	0.00877139197511636	0.00506408238761614	0.0227858661197894	0.0300968699422094	0.00373538641629718	0.0185121054530417	0.0192310271853284
