"gene_name"	"module"	"color"	"kME_grey"	"kME_betacells_allgenes_ND_25neighbors-M1"	"kME_betacells_allgenes_ND_25neighbors-M2"	"kME_betacells_allgenes_ND_25neighbors-M3"	"kME_betacells_allgenes_ND_25neighbors-M4"	"kME_betacells_allgenes_ND_25neighbors-M5"
"SCAMP1"	"SCAMP1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.264066434957734	0.13611065710336	-0.0308467803678333	0.184392612831531	0.209749365310279	0.308690021332839
"LHFPL2"	"LHFPL2"	"grey"	"grey"	0.04595127490351	-0.0219851625350386	-0.00230325437664322	0.05242065248643	0.0660782317138282	-0.00330286825836375
"ARSB"	"ARSB"	"grey"	"grey"	-0.00609800231633494	-0.0390444786523948	-0.0597585594618754	0.123348692477575	0.101621286397918	0.0564242922527282
"DMGDH"	"DMGDH"	"grey"	"grey"	0.00165474212034613	-0.022968294503578	-0.035703176658734	-0.0140432381191185	-0.0214576256708851	-0.0231879012546573
"JMY"	"JMY"	"grey"	"grey"	-0.0475315909768486	0.0273411581026838	-0.011091882315255	0.0680907167212405	0.0949275268783794	0.0801173729855576
"HOMER1"	"HOMER1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.138845826444076	0.057133451334749	-0.0329869279523459	0.115073175243147	0.141117262547657	0.175644826469366
"TENT2"	"TENT2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.312939831686632	0.150901995869289	0.00433383280889063	0.164421212059342	0.295386488917191	0.379920086432874
"CMYA5"	"CMYA5"	"grey"	"grey"	0.0112410569174874	-0.0331623865649825	-0.0173492130899377	0.0438334878792884	0.0521834785732609	0.00658155772824986
"MTX3"	"MTX3"	"grey"	"grey"	-0.0296163954895062	0.00648975585752824	-0.021091510213652	0.0541188312280133	0.0641464001203595	0.0495521336537485
"THBS4"	"THBS4"	"grey"	"grey"	-0.0420016142720813	-0.0054237702929278	-0.0573514761101792	0.104405045933938	0.0690612549842465	0.0731992085614828
"SERINC5"	"SERINC5"	"grey"	"grey"	0.0438661189661429	-0.0415114095259587	-0.0360162768554934	0.112048428513549	0.107706034845207	0.0182436276446483
"ZFYVE16"	"ZFYVE16"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0862213947514582	-0.0716984309642796	-0.0460789973581658	0.0881132328329801	0.0847877077480523	-0.0147438917998605
"AC008771.1"	"AC008771.1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.183439002159478	0.0658979203091961	-0.0410601634450861	0.0658896509736643	0.0460786783918454	0.176976292465836
"FAM151B"	"FAM151B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0501115063718372	-0.0339832029836451	-0.0138794274826187	0.0184138578830303	0.0280253235731796	-0.0258214690211339
"DHFR"	"DHFR"	"grey"	"grey"	-0.00231594969169423	0.00456148842338788	0.00320267177472609	0.0244642413170046	0.0270013923136146	0.0141237046992434
"MSH3"	"MSH3"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.136160412882664	0.0185217157317355	-0.0466411606798853	0.182646985975736	0.23054213241358	0.215513069910114
"RASGRF2"	"RASGRF2"	"grey"	"grey"	-0.0293846570225108	-0.0231687430140559	-0.056608522733745	0.0631108876104041	0.0403850270439285	0.026132615939212
"CKMT2-AS1"	"CKMT2-AS1"	"grey"	"grey"	-0.106940198054672	0.0361781740893208	-0.0387063983593365	0.105295577426459	0.103666930304654	0.135714635740241
"CKMT2"	"CKMT2"	"grey"	"grey"	-0.0319192675035865	-0.0121903126250139	-0.0534876007199438	0.0861225370922203	0.0636644980712626	0.0586774178912227
"ZCCHC9"	"ZCCHC9"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0467854027540309	-0.0082191156403689	0.0151157424846528	-0.0024089564359395	0.0281646864289238	-0.0165939694016221
"SSBP2"	"SSBP2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.481020483094669	0.191466111560957	-0.0630949749689851	0.254120226083676	0.293969304917613	0.542408668450602
"ATG10"	"ATG10"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.106220967022073	-0.00256067637563049	-0.0761052597162212	0.163106358017696	0.130416016456021	0.166117083435942
"RPS23"	"RPS23"	"grey"	"grey"	-0.00746115884760967	-0.01098005164925	-0.0235583038333675	0.00729549749486442	-0.0124286922460856	-0.00114578837205016
"ATP6AP1L"	"ATP6AP1L"	"grey"	"grey"	-0.0150680591709062	-0.00356101160938241	-0.0246039341506934	0.0354542609936004	0.0177147358646562	0.028311175874677
"TMEM167A"	"TMEM167A"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.154923606115372	0.097046994890832	0.0202733044024693	0.0484520203685216	0.112489867421613	0.174241913228532
"XRCC4"	"XRCC4"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.154154407033073	0.0935224771320063	0.0195531454529558	0.0584942928822598	0.0923476973196865	0.173723516884583
"VCAN"	"VCAN"	"grey"	"grey"	-0.0834720270869403	0.108950991822945	-0.0155488935688255	-0.0192694403966422	-0.0590618974465298	0.0348544022344256
"EDIL3"	"EDIL3"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.255124483748173	-0.00127588987186831	-0.187923093958211	0.334229915421993	0.239000361277987	0.328055042151103
"AC113383.1"	"AC113383.1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0892709467392888	-0.0301911810852016	-0.0908182601365674	0.176437978095391	0.152238996268667	0.151139092734394
"COX7C"	"COX7C"	"grey"	"grey"	-0.0627779365187242	0.0291696118081317	-0.00301305951418788	0.0173174171365904	0.00744078092730478	0.0512830760904966
"RASA1"	"RASA1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.286571073866493	0.18525594803792	0.0771364092339404	0.080832504959708	0.258591087088079	0.34821144654532
"CCNH"	"CCNH"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.306312225933231	0.19557151900315	0.00579338324553007	0.146531377779264	0.197885631498972	0.321055895697845
"TMEM161B"	"TMEM161B"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.192983283886155	0.0873706689581724	-0.0182489008685153	0.124446561835487	0.173637663458412	0.238353931303688
"TMEM161B-AS1"	"TMEM161B-AS1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.123298861938377	0.0510011063556483	-0.0377362739297365	0.112072775550213	0.134670483803471	0.150982303857383
"MEF2C"	"MEF2C"	"grey"	"grey"	-0.0336083497766522	0.111112011754341	0.098008082962752	-0.0353803819741763	0.076356419944152	0.0627816626305435
"LINC01339"	"LINC01339"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.147453450239024	0.0988579563149598	0.0313547854267889	0.0499116400294483	0.110069145429651	0.170577474462757
"CETN3"	"CETN3"	"grey"	"grey"	-0.0748509585735507	0.0462705926709191	0.0164314227135657	0.0332004428582588	0.0741456658603147	0.0881561498991642
"MBLAC2"	"MBLAC2"	"grey"	"grey"	-0.0193221523895542	0.0249333626805707	0.00710981794846211	0.0365162028796352	0.0714083549052696	0.0516820745377182
"POLR3G"	"POLR3G"	"grey"	"grey"	-0.0488534581786132	0.0352015170603229	-0.000652947780921194	0.0312412577628312	0.0656334189308066	0.0531736780462129
"LYSMD3"	"LYSMD3"	"grey"	"grey"	-0.0478388842616464	0.0364975272897576	0.0192396748210052	0.0309428466157321	0.0849840313008788	0.0708012050137898
"ADGRV1"	"ADGRV1"	"grey"	"grey"	-0.0418896316145018	0.0204416196324232	0.0220314765612839	0.138811338382052	0.256498154266048	0.169867769694946
"LUCAT1"	"LUCAT1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.11287207303177	0.0663139765735785	0.0113555926821752	0.0287370273661266	0.0321101502876618	0.111387696572344
"ARRDC3"	"ARRDC3"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	-0.0369475457529457	-0.0722584182813206	-0.11821931200617	0.186876712061756	0.134850929038316	0.0782512554424187
"ARRDC3-AS1"	"ARRDC3-AS1"	"grey"	"grey"	-0.0853513156771887	-0.00774521022861931	-0.0815798248537852	0.119176983736599	0.0803716711588679	0.109061632571489
"AC114316.1"	"AC114316.1"	"grey"	"grey"	0.032982694301687	-0.0270617884039772	-0.011354095575947	0.0262007594202701	0.00491645949546178	-0.0104196910577315
"FAM172A"	"FAM172A"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.237995763365883	0.133031530330216	0.00756857082400666	0.116391406045343	0.199785010641895	0.305311137967901
"KIAA0825"	"KIAA0825"	"grey"	"grey"	-0.0461233929589902	0.0296492551253338	0.00688924236533459	0.0473119263254134	0.0697821173572642	0.0795394430941066
"SLF1"	"SLF1"	"grey"	"grey"	-0.0653263196707887	0.0562409333668302	0.0151501121730496	0.0335105289116374	0.076739517109767	0.0900475025558023
"MCTP1"	"MCTP1"	"betacells_allgenes_ND_25neighbors-M5"	"yellow"	0.0149459939384391	0.273630472320707	0.307729201609414	-0.0926039463354667	0.141610340158979	0.057482178340058
"TTC37"	"TTC37"	"grey"	"grey"	0.00139548271109859	-0.0255810885476993	-0.0164331824293952	0.132031695488226	0.236074612127696	0.0965358886094227
"ARSK"	"ARSK"	"grey"	"grey"	-0.0164021083195476	-0.00536792312540515	-0.0357646577011384	0.0538284391652895	0.059806578506869	0.0377990280128401
"RHOBTB3"	"RHOBTB3"	"grey"	"grey"	-0.0772573518967542	-0.0274319016621929	-0.0454161309964667	0.198872789321408	0.238818386186932	0.158159176855212
"GLRX"	"GLRX"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.121054609828366	0.020996416306128	-0.0400200589295521	0.0823822351438407	0.0600971948349608	0.12446183993228
"ELL2"	"ELL2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.33837807799556	0.207661055265977	0.100018594955903	0.120599029374156	0.3608313630504	0.421943044282276
"AC104123.1"	"AC104123.1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.204886037721606	0.0900691119222111	-0.0403112248887415	0.146438334227085	0.142093324222363	0.245326531610516
"PCSK1"	"PCSK1"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	-0.00604308746013437	-0.0878834889302374	-0.118784160910537	0.202999273556074	0.141697627746369	0.0541578702664118
"CAST"	"CAST"	"grey"	"grey"	-0.0445606467414131	0.108365879747999	0.105608083029339	-0.00188636292090718	0.126800960810051	0.0783563419905291
"ERAP1"	"ERAP1"	"grey"	"grey"	0.00110678933240865	-0.00126180446353976	0.00403929448503449	0.0375973553721961	0.0490910777168858	0.0212208613662161
"AC009126.1"	"AC009126.1"	"grey"	"grey"	-0.055227098561477	0.023410825691182	-0.0517963077406755	0.0894549328652393	0.0643384389491079	0.0821671605260494
"LNPEP"	"LNPEP"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.175503755792222	0.127509874603395	0.0467127398012394	0.12506679208484	0.254717813282378	0.253137368689889
"LIX1-AS1"	"LIX1-AS1"	"grey"	"grey"	-0.0122814973190732	0.00862150582118899	-0.0124285804839384	0.0664928120936508	0.0852473434099408	0.0608413713983372
"RIOK2"	"RIOK2"	"grey"	"grey"	-0.0398294367693297	0.0110929400510785	4.32179390263141e-05	0.077101349857606	0.126447791163711	0.0762694666102654
"RGMB"	"RGMB"	"grey"	"grey"	-0.0414436069140738	0.0245348703212217	-0.0124587086003549	0.0572670949367024	0.0704437208298865	0.0660221348962148
"CHD1"	"CHD1"	"grey"	"grey"	-0.0732120501922404	0.0409852132973834	-0.0114450434605806	0.110408840987606	0.200186892998194	0.135098891677607
"LINC02062"	"LINC02062"	"grey"	"grey"	-0.0520565475916887	0.00535386232095284	-0.0425691495047692	0.0832079322464409	0.0703571922777313	0.0804064486794423
"AC021086.1"	"AC021086.1"	"grey"	"grey"	-0.0171117818261188	-0.02730314285506	-0.0502280132494328	0.0879846959877946	0.0604743314448353	0.0418675229720584
"FAM174A"	"FAM174A"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.179089615548148	0.0956069441724146	-0.00457269444540639	0.0887762731798514	0.122634785213428	0.218299799571631
"ST8SIA4"	"ST8SIA4"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.175107041850814	0.120378194175723	0.00735763328979713	0.0872401521843053	0.123792644977802	0.225863002700166
"SLCO6A1"	"SLCO6A1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0463729808603116	-0.0365940016062211	-0.0180222404410521	0.0177121924549357	0.00366426834421272	-0.0250333384752061
"LINC00491"	"LINC00491"	"grey"	"grey"	-0.0103551927234078	0.00363437054042894	0.00403455459374712	0.0657778398868477	0.0845828313270059	0.0473178065717653
"PAM"	"PAM"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.322419997882122	0.162569779831297	-0.082611390120224	0.182497865374101	0.170122297925195	0.348454817690752
"GIN1"	"GIN1"	"grey"	"grey"	-0.0398182066626564	0.0406812998944182	0.00869211705906022	0.0271852801942947	0.0814780010620946	0.0673989266299831
"PPIP5K2"	"PPIP5K2"	"grey"	"grey"	-0.0544855036504402	0.061246865014657	0.0167372491862144	0.0859235733792109	0.184683738753502	0.124975187406615
"AC099520.1"	"AC099520.1"	"betacells_allgenes_ND_25neighbors-M5"	"yellow"	-0.00127180130554679	0.209212319667029	0.250437585055233	-0.172939199210795	-0.0396274895866999	-0.0132917247595832
"EFNA5"	"EFNA5"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.322619755780206	0.444075485010301	0.29871858468245	-0.101770575249222	0.153609970845293	0.331466675730985
"FBXL17"	"FBXL17"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.476598642107666	0.23724690246935	-0.00973339694527044	0.132773983216144	0.180148380963783	0.513961453419129
"AC008462.1"	"AC008462.1"	"grey"	"grey"	-0.052094034992032	0.0333302687893578	-0.0130245448957957	0.0834993684616487	0.111935933602551	0.0917076897043053
"FER"	"FER"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.358086951890309	0.207834952425664	0.0183843502729142	0.128789491625958	0.209060568219407	0.414628927478842
"AC008467.1"	"AC008467.1"	"grey"	"grey"	0.0219380826883231	-0.00974025686026045	-0.00147369496033212	0.0665874016407732	0.10928722861	0.0247249113511863
"PJA2"	"PJA2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.240997280804469	0.0819607957397031	-0.0257719151719982	0.18201333585031	0.261389872175283	0.320454689262526
"MAN2A1"	"MAN2A1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.322480532548109	0.0910047727833939	-0.0559157013145703	0.249518883964216	0.280499077220647	0.393882014519724
"TMEM232"	"TMEM232"	"grey"	"grey"	-0.0830908104365144	0.0215671348882632	-0.0760721453289051	0.146358169893605	0.114627917322907	0.143136993500336
"SLC25A46"	"SLC25A46"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0897905083869021	0.0589844006443604	0.0154440062188651	0.0888065746699253	0.174897249961021	0.144132843447865
"WDR36"	"WDR36"	"grey"	"grey"	-0.0383021214881582	0.00621394579986857	-0.038657620102545	0.109210491797243	0.142006908405592	0.089334380033667
"CAMK4"	"CAMK4"	"grey"	"grey"	-0.0490525287635523	0.0105555767312472	-0.0258885858912467	0.0488002494724402	0.0230968225801899	0.0534747785762121
"STARD4"	"STARD4"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0892373456181457	0.00784122370538516	-0.0462423750138191	0.127325503108204	0.144674273231861	0.13142838205603
"STARD4-AS1"	"STARD4-AS1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.161722530613274	0.0450350193196131	-0.0503912884317785	0.0835924972538134	0.0393470103905445	0.143468072360349
"NREP"	"NREP"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.126803393899337	0.0383256221280615	-0.0714115437240218	0.154009298462331	0.115461694830313	0.163881914416846
"EPB41L4A"	"EPB41L4A"	"grey"	"grey"	-0.0518892613652024	0.0927658702404125	0.00207578252060652	0.00481109351160321	0.0218440424191285	0.0577992289679213
"EPB41L4A-AS1"	"EPB41L4A-AS1"	"grey"	"grey"	-0.0448898483618321	0.0112030946631925	-0.0219986857577674	0.0555561043302737	0.0623678569304566	0.0613827572891272
"APC"	"APC"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.157927996107321	0.144244198802419	0.0839786879003969	0.0191091065394873	0.170402308740492	0.229076520879335
"SRP19"	"SRP19"	"grey"	"grey"	-0.0491624003732288	0.0374601840876191	0.00663089136860296	0.0528826169591827	0.0953073817262949	0.0829956083960947
"REEP5"	"REEP5"	"grey"	"grey"	-0.0615807184313963	0.0746614111545253	0.0525791803166465	0.0116389049470979	0.097938936543081	0.0845331165343146
"DCP2"	"DCP2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0958512643684227	0.0536869581103232	-0.0129019051939085	0.090392780777555	0.13485947050321	0.133835987044804
"MCC"	"MCC"	"betacells_allgenes_ND_25neighbors-M5"	"yellow"	-0.0403792536647546	0.252141319906936	0.378819114453621	-0.153635254715877	0.233325557955844	0.124418907246559
"AC079465.1"	"AC079465.1"	"grey"	"grey"	-0.00812578030410458	0.0359339366424673	0.0436892768605957	-0.022000376717205	0.0288447525229874	0.0193781117583758
"YTHDC2"	"YTHDC2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.10638353319478	0.0679747507826705	-0.00555219223100163	0.11000715478867	0.187253017777956	0.173202657325678
"TRIM36"	"TRIM36"	"grey"	"grey"	-0.0638918254594606	0.0228737140662355	-0.032193434114851	0.0582528855327208	0.044012120258536	0.0657650934087085
"PGGT1B"	"PGGT1B"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.148919548704685	0.0809889959395209	0.00408704913097143	0.0918758145511146	0.169626198410082	0.192244843976959
"CCDC112"	"CCDC112"	"grey"	"grey"	0.0360533755303486	0.0275958921554894	0.0271378290524183	0.0210526373062541	0.0652474707338981	0.0160228963897164
"FEM1C"	"FEM1C"	"grey"	"grey"	-0.0487024383129186	0.0404458160184277	0.0254178807464441	0.025218220033094	0.0811347708675668	0.0743385309785951
"TICAM2"	"TICAM2"	"grey"	"grey"	-0.0568055738465448	0.0363845621819167	0.018425403528082	0.038773393451839	0.0831906832266904	0.0780085125387559
"TMED7"	"TMED7"	"grey"	"grey"	-0.033489746393332	0.025007371575786	0.00499112037216304	0.0453999145126422	0.10148858660685	0.0780137719644469
"ATG12"	"ATG12"	"grey"	"grey"	0.0212367320028265	0.0227900828471891	0.0305632960285661	0.000599137196350758	0.0542635056126817	0.00522800130241235
"AP3S1"	"AP3S1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.116889242559916	0.114774474582038	0.0580759961171523	0.0126525428860161	0.102896847504821	0.147164443179969
"COMMD10"	"COMMD10"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0902618736402193	-0.0519288960364764	0.0131396901295342	0.0178026549422396	0.0789076421882175	0.00581530025416249
"SEMA6A"	"SEMA6A"	"grey"	"grey"	-0.07115138783695	0.141605736729989	0.105479700668976	0.0033551185788256	0.0896156320319717	0.0769239678228009
"SEMA6A-AS1"	"SEMA6A-AS1"	"grey"	"grey"	-0.0726526473813137	0.0575805855867489	0.00671594472035446	0.0338624961740472	0.0589827275422314	0.0827735918415823
"DTWD2"	"DTWD2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.113113998874605	0.0745248174471105	0.00668433423849536	0.0729120327348259	0.105780120153058	0.1588357307871
"DMXL1"	"DMXL1"	"grey"	"grey"	-0.00645352821438765	0.0101219456021106	0.0252021939166828	0.0766798668587288	0.187005236599116	0.0987512779546184
"HSD17B4"	"HSD17B4"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.141275108034833	0.096493072889183	0.0111660022940113	0.111396798320337	0.180426103659783	0.20331540125954
"PRR16"	"PRR16"	"betacells_allgenes_ND_25neighbors-M4"	"green"	-0.0817326757304884	0.210285019149919	0.161275237625156	-0.0996033829632872	0.00275587300030927	0.0923147372165906
"SRFBP1"	"SRFBP1"	"grey"	"grey"	-0.0794944276517578	0.0259241420859927	-0.0117125384396999	0.0659135791892814	0.0923982034940828	0.113844580529855
"SNX2"	"SNX2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.152400794207992	0.10747852118667	0.0426361805075586	0.0932226201897224	0.199633565488001	0.203829004140769
"SNX24"	"SNX24"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.101645293298582	0.23241362566525	0.126975862089268	0.161830855194101	0.307708126506284	0.225068332553662
"CEP120"	"CEP120"	"grey"	"grey"	-0.021335739790426	0.0368076568911977	0.0397067033511074	0.0230408115237886	0.102770564524172	0.0580265777342452
"CSNK1G3"	"CSNK1G3"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.240517912295364	0.172493579012506	0.0585532592994819	0.0986140790114923	0.238108004334489	0.308719569039912
"ZNF608"	"ZNF608"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.273867503075126	0.0722440130535447	-0.025057002541459	0.171229419957809	0.205895232927224	0.308790249716592
"AC116362.1"	"AC116362.1"	"grey"	"grey"	-0.044664078059404	0.0443216585645911	0.00412472644267137	0.0234623539864033	0.0327445136087735	0.0566547753933976
"GRAMD2B"	"GRAMD2B"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.294023606831339	0.214546399957902	0.0988465652264377	0.0737163453957965	0.267386459677818	0.377115664732739
"AC093535.1"	"AC093535.1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.378414775098563	0.235806557374954	0.0460338618601992	0.0386055393069153	0.0781318138562259	0.372742024941144
"ALDH7A1"	"ALDH7A1"	"grey"	"grey"	0.00960770948716626	0.0204396771575294	0.00318844760946491	0.0387973539952679	0.0748915830868119	0.030890918695218
"PHAX"	"PHAX"	"grey"	"grey"	0.02156854356646	-0.0188222105542311	-0.00940497231545751	0.0337263647273385	0.0195779588931553	0.00230894883486542
